date,commodity,region,minimum_price,maximum_price,modal_price,market_arrivals_tonnes,market_supply_level,rainfall_mm,temperature_c,humidity_pct,predicted_demand_kg,day_of_week,day_of_month,month,week_of_year,is_weekend,season,season_code,is_festival_season,distance_to_ranchi_km,statewide_avg_modal,price_lag_1,price_lag_2,price_lag_3,price_lag_7,price_lag_14,price_lag_21,price_lag_30,price_rolling_mean_3,price_rolling_mean_7,price_rolling_mean_14,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_14,price_rolling_std_30,price_change_1d,price_change_7d,price_change_14d,neighbor_market_price,neighbor_market_price_change,market_arrivals_lag_1,arrivals_rolling_mean_7,rainfall_rolling_sum_7,temperature_lag_1,predicted_demand_lag_1,commodity_code,region_code
2025-03-04,Tomato,Dhanbad,17.4,24.03,20.48,147.7,HIGH,0.0,19.1,43.8,134611.0,1,4,3,10,0,Rabi,1,0,159.72,14.054285714285713,18.45,17.22,11.46,17.34,16.72,11.89,14.32,15.709999999999999,15.56142857142857,15.544285714285715,15.965,2.5721808423425854,2.353909070479667,2.6829548173091484,1.2300000000000004,1.1099999999999994,1.7300000000000004,13.437142857142858,-0.22857142857142776,131.3,165.44285714285715,2.050000000000013,20.4,140955.0,3,2
2025-03-05,Tomato,Dhanbad,9.55,12.75,11.04,155.8,HIGH,0.0,21.1,39.1,146890.0,2,5,3,10,0,Rabi,1,0,159.72,11.358571428571429,20.48,18.45,17.22,15.45,13.7,14.3,14.37,18.716666666666665,16.009999999999998,15.812857142857142,16.170333333333335,3.144232815807367,2.6890187760632194,2.7864419078361147,2.030000000000001,5.030000000000001,6.780000000000001,14.054285714285713,0.6171428571428557,147.7,166.64285714285714,2.050000000000013,19.1,134611.0,3,2
2025-03-06,Tomato,Dhanbad,13.58,16.4,14.89,169.4,HIGH,0.0,18.5,43.7,146587.0,3,6,3,10,0,Rabi,1,0,159.72,12.92,11.04,20.48,18.45,16.29,11.91,17.06,20.57,16.656666666666666,15.379999999999999,15.622857142857141,16.059333333333335,3.67256041475153,2.9327236712426004,2.9235841646537777,-9.440000000000001,-5.25,-0.870000000000001,11.358571428571429,-2.695714285714285,155.8,162.57142857142858,2.050000000000013,21.1,146890.0,3,2
2025-03-07,Tomato,Dhanbad,11.47,14.65,12.95,154.9,HIGH,5.02,21.6,36.1,150675.0,4,7,3,10,0,Rabi,1,0,159.72,11.941428571428572,14.89,11.04,20.48,12.72,17.17,15.53,14.23,15.469999999999999,15.180000000000001,15.835714285714285,15.870000000000001,3.652811702419557,2.7446275193145566,2.802823699352743,3.8500000000000014,2.17,-2.280000000000001,12.92,1.5614285714285714,169.4,159.45714285714286,2.050000000000013,18.5,146587.0,3,2
2025-03-08,Tomato,Dhanbad,15.87,20.17,17.87,151.2,HIGH,1.28,18.2,47.8,145680.0,5,8,3,10,1,Rabi,1,0,159.72,14.088571428571429,12.95,14.89,11.04,11.46,16.75,14.68,15.6,12.959999999999999,15.212857142857143,15.534285714285714,15.827333333333334,3.627945765332002,2.817578650286091,2.838169557440117,-1.9400000000000013,1.4899999999999984,-3.8000000000000007,11.941428571428572,-0.9785714285714278,154.9,154.97142857142856,6.460000000000013,21.6,150675.0,3,2
2025-03-09,Tomato,Dhanbad,11.34,14.52,12.82,192.9,HIGH,0.0,18.8,41.0,208647.0,6,9,3,10,1,Rabi,1,0,159.72,14.48857142857143,17.87,12.95,14.89,17.22,14.06,13.89,20.03,15.236666666666666,16.12857142857143,15.614285714285714,15.902999999999999,3.3186012544013503,2.8701613845958067,2.8620587598485483,4.920000000000002,0.6500000000000021,3.8100000000000005,14.088571428571429,2.147142857142857,151.2,150.74285714285716,7.7400000000000135,18.2,145680.0,3,2
2025-03-10,Tomato,Dhanbad,13.41,16.16,14.69,178.9,HIGH,0.0,20.1,45.1,179648.0,0,10,3,11,0,Rabi,1,0,159.72,11.187142857142858,12.82,17.87,12.95,18.45,18.38,18.31,17.05,14.546666666666667,15.5,15.525714285714287,15.662666666666667,3.4897086793408123,2.9400960588326654,2.8057206749327945,-5.050000000000001,-5.629999999999999,-5.559999999999999,14.48857142857143,0.40000000000000036,192.9,157.6,7.7400000000000135,18.8,208647.0,3,2
2025-03-11,Tomato,Dhanbad,9.81,12.0,10.83,154.2,HIGH,0.0,23.6,43.3,158759.0,1,11,3,11,0,Rabi,1,0,159.72,12.204285714285716,14.69,12.82,17.87,20.48,17.34,16.72,23.36,15.126666666666667,14.962857142857143,15.262142857142859,15.584,3.2404306004280374,2.827788422537281,2.798557017340999,1.8699999999999992,-5.790000000000001,-2.6500000000000004,11.187142857142858,-3.3014285714285716,178.9,164.4,6.300000000000013,20.1,179648.0,3,2
2025-03-12,Tomato,Dhanbad,11.59,14.68,13.03,168.9,HIGH,0.0,20.1,44.1,154504.0,2,12,3,11,0,Rabi,1,0,159.72,12.17,10.83,14.69,12.82,11.04,15.45,13.7,16.14,12.780000000000001,13.584285714285713,14.797142857142857,15.166333333333334,2.4610557161704367,2.9903985547886434,2.5190768469655147,-3.8599999999999994,-0.20999999999999908,-4.619999999999999,12.204285714285716,1.0171428571428578,154.2,165.32857142857142,6.300000000000013,23.6,158759.0,3,2
2025-03-13,Tomato,Dhanbad,16.3,21.15,18.56,170.1,HIGH,5.31,18.9,37.5,153799.0,3,13,3,11,0,Rabi,1,0,159.72,14.398571428571428,13.03,10.83,14.69,14.89,16.29,11.91,11.89,12.85,13.868571428571428,14.624285714285714,15.062666666666667,2.2214441891963497,3.019558587928465,2.541518597533248,2.1999999999999993,-1.8600000000000012,-3.26,12.17,-0.034285714285715585,168.9,167.20000000000002,6.300000000000013,20.1,154504.0,3,2
2025-03-14,Tomato,Dhanbad,10.59,14.7,12.5,165.1,HIGH,0.0,21.5,47.5,163812.0,4,14,3,11,0,Rabi,1,0,159.72,12.51142857142857,18.56,13.03,10.83,12.95,12.72,17.17,14.3,14.14,14.392857142857142,14.786428571428571,15.285,2.8475411280946252,3.172935081744586,2.5461448207582476,5.529999999999999,5.609999999999999,5.839999999999998,14.398571428571428,2.2285714285714278,170.1,167.29999999999998,11.610000000000014,18.9,153799.0,3,2
2025-03-15,Tomato,Dhanbad,12.13,15.8,13.84,169.0,HIGH,0.0,21.1,42.7,166783.0,5,15,3,11,1,Rabi,1,0,159.72,12.938571428571427,12.5,18.56,13.03,17.87,11.46,16.75,17.06,14.696666666666667,14.328571428571427,14.770714285714286,15.225,2.8903023404217687,3.184480308490433,2.5909707274191676,-6.059999999999999,-5.370000000000001,1.0399999999999991,12.51142857142857,-1.887142857142857,165.1,168.75714285714284,6.590000000000013,21.5,163812.0,3,2
2025-03-16,Tomato,Dhanbad,14.49,20.0,17.05,183.7,HIGH,0.0,19.9,47.0,197654.0,6,16,3,11,1,Rabi,1,0,159.72,12.968571428571428,13.84,12.5,18.56,12.82,17.22,14.06,15.53,14.966666666666667,13.752857142857144,14.940714285714284,15.117666666666667,2.4324179622049087,3.055042400022063,2.5790009871948865,1.3399999999999999,1.0199999999999996,-3.379999999999999,12.938571428571427,0.42714285714285616,169.0,171.29999999999998,5.310000000000013,21.1,166783.0,3,2
2025-03-17,Tomato,Dhanbad,17.26,20.76,18.89,174.1,HIGH,0.86,20.3,32.0,154575.0,0,17,3,12,0,Rabi,1,0,159.72,15.652857142857144,17.05,13.84,12.5,14.69,18.45,18.38,14.68,14.463333333333333,14.357142857142858,14.928571428571429,15.168333333333331,2.675342434690759,3.0456093419437043,2.602207396294829,3.210000000000001,2.360000000000001,-1.3999999999999986,12.968571428571428,0.030000000000001137,183.7,169.9857142857143,5.310000000000013,19.9,197654.0,3,2
2025-03-18,Tomato,Dhanbad,16.93,22.5,19.52,106.0,MODERATE,0.0,19.7,49.3,118758.0,1,18,3,12,0,Rabi,1,0,159.72,13.581428571428571,18.89,17.05,13.84,10.83,20.48,17.34,13.89,16.593333333333334,14.957142857142857,14.959999999999999,15.308666666666666,3.1848794549962287,3.0867358911213905,2.687099106693609,1.8399999999999999,8.06,-1.5899999999999999,15.652857142857144,2.684285714285716,174.1,169.29999999999998,6.170000000000013,20.3,154575.0,3,2
2025-03-19,Tomato,Dhanbad,20.75,25.01,22.73,137.8,HIGH,0.0,20.5,45.5,125937.0,2,19,3,12,0,Rabi,1,0,159.72,15.368571428571428,19.52,18.89,17.05,13.03,11.04,15.45,18.31,18.486666666666668,16.19857142857143,14.891428571428573,15.496333333333332,2.9960831573429685,2.962854281685819,2.7796098502376965,0.629999999999999,6.49,8.48,13.581428571428571,-2.071428571428573,106.0,162.41428571428568,6.170000000000013,19.7,118758.0,3,2
2025-03-20,Tomato,Dhanbad,12.82,16.57,14.56,160.6,HIGH,0.0,19.8,39.9,159395.0,3,20,3,12,0,Rabi,1,0,159.72,11.975714285714286,22.73,19.52,18.89,18.56,14.89,16.29,16.72,20.38,17.584285714285716,15.72642857142857,15.643666666666665,3.488967646467241,3.407786574986452,3.038935252890817,3.210000000000001,4.170000000000002,7.84,15.368571428571428,1.7871428571428574,137.8,157.97142857142856,6.170000000000013,20.5,125937.0,3,2
2025-03-21,Tomato,Dhanbad,13.87,18.97,16.24,161.0,HIGH,0.51,23.0,40.1,139997.0,4,21,3,12,0,Rabi,1,0,159.72,13.188571428571427,14.56,22.73,19.52,12.5,12.95,12.72,13.7,18.936666666666667,17.012857142857143,15.702857142857143,15.571666666666665,3.627348500331484,3.4151504721243686,3.038142675968071,-8.17,2.0600000000000005,1.6100000000000012,11.975714285714286,-3.3928571428571423,160.6,156.6142857142857,0.8600000000000133,19.8,159395.0,3,2
2025-03-22,Tomato,Dhanbad,15.22,19.22,17.08,175.1,HIGH,0.92,20.3,36.7,173323.0,5,22,3,12,1,Rabi,1,0,159.72,11.739999999999998,16.24,14.56,22.73,13.84,17.87,11.46,11.91,17.843333333333337,17.547142857142855,15.937857142857142,15.656333333333333,3.08704667001603,3.3231060044004135,3.0195198103433065,1.679999999999998,2.3999999999999986,-1.6300000000000026,13.188571428571427,1.2128571428571409,161.0,156.02857142857144,1.3700000000000134,23.0,139997.0,3,2
2025-03-23,Tomato,Dhanbad,15.01,19.36,17.03,201.6,HIGH,0.0,24.6,39.1,186549.0,6,23,3,12,1,Rabi,1,0,159.72,14.802857142857144,17.08,16.24,14.56,17.05,12.82,17.22,17.17,15.96,18.009999999999998,15.881428571428572,15.828666666666667,2.6506225683789677,3.294356146135536,2.944945094427674,0.8399999999999999,0.029999999999997584,4.259999999999998,11.739999999999998,-1.4485714285714284,175.1,156.9,2.2900000000000134,20.3,173323.0,3,2
2025-03-24,Tomato,Dhanbad,11.81,15.81,13.67,184.9,HIGH,0.37,21.6,34.2,176602.0,0,24,3,13,0,Rabi,1,0,159.72,12.567142857142857,17.03,17.08,16.24,18.89,14.69,18.45,16.75,16.783333333333335,18.007142857142856,16.182142857142857,15.824,2.6518403313278607,3.1836968800710927,2.9428564589407435,-0.04999999999999716,-1.8599999999999994,2.3400000000000016,14.802857142857144,3.062857142857146,201.6,159.45714285714283,2.2900000000000134,24.6,186549.0,3,2
2025-03-25,Tomato,Dhanbad,17.75,22.1,19.77,186.2,HIGH,0.0,22.9,38.4,199580.0,1,25,3,13,0,Rabi,1,0,159.72,14.014285714285714,13.67,17.03,17.08,19.52,10.83,20.48,14.06,15.92666666666667,17.26142857142857,16.10928571428571,15.721333333333332,3.0641008935272036,3.2317784203500612,2.9630933665426045,-3.360000000000001,-5.85,2.84,12.567142857142857,-2.2357142857142875,184.9,161.0,1.8000000000000136,21.6,176602.0,3,2
2025-03-26,Tomato,Dhanbad,14.06,17.22,15.53,188.9,HIGH,0.0,20.4,44.2,186186.0,2,26,3,13,0,Rabi,1,0,159.72,12.757142857142856,19.77,13.67,17.03,22.73,13.03,11.04,18.38,16.823333333333334,17.297142857142855,16.747857142857143,15.911666666666665,3.0961035420116465,2.981974509954872,3.0352107048748245,6.1,-2.960000000000001,6.74,14.014285714285714,1.4471428571428575,186.2,172.45714285714286,1.8000000000000136,22.9,199580.0,3,2
2025-03-27,Tomato,Dhanbad,15.99,21.56,18.58,144.0,HIGH,0.0,19.7,46.2,152136.0,3,27,3,13,0,Rabi,1,0,159.72,13.4,15.53,19.77,13.67,14.56,18.56,14.89,17.34,16.323333333333334,16.268571428571427,16.92642857142857,15.816666666666665,1.9881434268468199,2.8122331863670422,2.9996831250271967,-4.24,0.9699999999999989,-3.0299999999999994,12.757142857142856,-1.257142857142858,188.9,179.7571428571429,1.8000000000000136,20.4,186186.0,3,2
2025-03-28,Tomato,Dhanbad,14.48,19.23,16.69,172.4,HIGH,0.0,19.5,48.2,161940.0,4,28,3,13,0,Rabi,1,0,159.72,13.29142857142857,18.58,15.53,19.77,16.24,12.5,12.95,15.45,17.96,16.84285714285714,16.927857142857142,15.858,1.9929518666684019,2.813131784961215,3.029789340577011,3.049999999999999,2.34,6.079999999999998,13.4,0.6428571428571441,144.0,177.38571428571427,1.8000000000000136,19.7,152136.0,3,2
2025-03-29,Tomato,Dhanbad,13.91,17.15,15.42,136.7,HIGH,0.0,24.0,48.5,132658.0,5,29,3,13,1,Rabi,1,0,159.72,14.83,16.69,18.58,15.53,17.08,13.84,17.87,16.29,16.933333333333337,16.907142857142855,17.22714285714286,15.899333333333335,1.9774622987195145,2.5126585019161274,3.0324883754310843,-1.889999999999997,-0.389999999999997,2.8500000000000014,13.29142857142857,-0.10857142857143032,172.4,179.0142857142857,1.2900000000000134,19.5,161940.0,3,2
2025-03-30,Tomato,Dhanbad,16.91,21.32,18.96,132.1,HIGH,0.0,22.3,53.8,125546.0,6,30,3,13,1,Rabi,1,0,159.72,14.745714285714286,15.42,16.69,18.58,17.03,17.05,12.82,12.72,16.89666666666667,16.669999999999998,17.34,15.870333333333333,2.051430395277059,2.3808466496667577,3.0327834982280972,-1.2700000000000014,-1.6100000000000012,-1.6300000000000008,14.83,1.53857142857143,136.7,173.52857142857144,0.3700000000000133,24.0,132658.0,3,2
2025-03-31,Tomato,Dhanbad,11.52,14.12,12.73,161.8,HIGH,1.42,23.8,46.2,166754.0,0,31,3,14,0,Rabi,1,0,159.72,11.605714285714287,18.96,15.42,16.69,13.67,18.89,14.69,11.46,17.023333333333337,16.945714285714285,17.47642857142857,16.078333333333333,2.2298195528103077,2.4173940423610336,3.023237683668331,3.540000000000001,5.290000000000001,0.07000000000000028,14.745714285714286,-0.08428571428571452,132.1,163.6,0.3700000000000133,22.3,125546.0,3,2
2025-04-01,Tomato,Dhanbad,11.75,14.71,13.13,180.4,HIGH,0.55,22.6,42.1,181728.0,1,1,4,14,0,Zaid,2,0,159.72,13.785714285714286,12.73,18.96,15.42,19.77,19.52,10.83,17.22,15.703333333333338,16.81142857142857,17.03642857142857,16.12066666666667,2.474816010477185,2.685993891804638,2.9646630713177196,-6.23,-7.039999999999999,-6.789999999999999,11.605714285714287,-3.139999999999999,161.8,160.29999999999998,1.4200000000000133,23.8,166754.0,3,2
2025-04-02,Tomato,Dhanbad,12.71,16.64,14.54,192.2,HIGH,0.09,23.7,44.2,181079.0,2,2,4,14,0,Zaid,2,0,159.72,14.535714285714286,13.13,12.73,18.96,15.53,22.73,13.03,18.45,14.940000000000003,15.862857142857143,16.58,15.984333333333334,2.423824211762013,2.773012801989672,3.006117536570449,0.40000000000000036,-2.3999999999999986,-9.6,13.785714285714286,2.1799999999999997,180.4,159.47142857142856,1.9700000000000133,22.6,181728.0,3,2
2025-04-03,Tomato,Dhanbad,15.26,21.09,17.97,158.0,HIGH,0.0,27.2,50.8,157520.0,3,3,4,14,0,Zaid,2,0,159.72,15.84142857142857,14.54,13.13,12.73,18.58,14.56,18.56,20.48,13.466666666666669,15.721428571428572,15.995000000000001,15.854000000000001,2.474829479455279,2.175258605315372,2.9801788884049842,1.4099999999999984,-4.039999999999999,-0.02000000000000135,14.535714285714286,0.75,192.2,159.94285714285712,2.0600000000000134,23.7,181079.0,3,2
2025-04-04,Tomato,Dhanbad,12.82,15.87,14.24,185.5,HIGH,0.0,23.5,40.6,201602.0,4,4,4,14,0,Zaid,2,0,159.72,15.322857142857144,17.97,14.54,13.13,16.69,16.24,12.5,11.04,15.213333333333333,15.634285714285713,16.238571428571426,15.770333333333333,2.3657335517963927,2.1930584794993693,2.8793563496906662,3.4299999999999997,1.2799999999999976,1.7300000000000004,15.84142857142857,1.3057142857142843,158.0,161.94285714285712,2.0600000000000134,27.2,157520.0,3,2
2025-04-05,Tomato,Dhanbad,17.6,23.36,20.28,129.7,HIGH,5.24,23.4,42.1,145967.0,5,5,4,14,1,Zaid,2,0,159.72,14.862857142857143,14.24,17.97,14.54,15.42,17.08,13.84,14.89,15.583333333333334,15.284285714285714,16.095714285714283,15.877,2.364747041742205,2.2571619835046848,2.7546489231213096,-3.7299999999999986,-1.1799999999999997,-2.839999999999998,15.322857142857144,-0.5185714285714269,185.5,163.81428571428572,2.0600000000000134,23.5,201602.0,3,2
2025-04-06,Tomato,Dhanbad,11.09,13.72,12.31,168.7,HIGH,0.04,24.3,41.5,184867.0,6,6,4,14,1,Zaid,2,0,159.72,13.494285714285713,20.28,14.24,17.97,18.96,17.03,17.05,12.95,17.496666666666666,15.978571428571428,16.324285714285715,16.056666666666665,3.03086032104982,2.5121266329106136,2.861748119392901,6.040000000000001,1.3200000000000003,3.25,14.862857142857143,-0.46000000000000085,129.7,162.81428571428572,7.300000000000013,23.4,145967.0,3,2
2025-04-07,Tomato,Dhanbad,9.5,11.98,10.65,160.3,HIGH,0.41,26.5,44.8,147818.0,0,7,4,15,0,Zaid,2,0,159.72,14.558571428571428,12.31,20.28,14.24,12.73,13.67,18.89,17.87,15.610000000000001,15.028571428571427,15.987142857142857,16.035333333333334,2.9824119353940524,2.718388743839986,2.8879711687034892,-7.970000000000001,-0.41999999999999993,-1.3599999999999994,13.494285714285713,-1.36857142857143,168.7,168.04285714285714,7.340000000000013,24.3,184867.0,3,2
2025-04-08,Tomato,Dhanbad,10.93,13.31,12.04,161.1,HIGH,0.51,20.3,48.7,147731.0,1,8,4,15,0,Zaid,2,0,159.72,13.564285714285715,10.65,12.31,20.28,13.13,19.77,19.52,12.82,14.413333333333334,14.731428571428571,15.771428571428572,15.794666666666668,3.332643738192583,3.0195487618638133,3.027284812060396,-1.6600000000000001,-2.4800000000000004,-9.12,14.558571428571428,1.064285714285715,160.3,167.82857142857142,6.330000000000013,26.5,147818.0,3,2
2025-04-09,Tomato,Dhanbad,17.62,21.92,19.62,194.2,HIGH,0.0,22.0,47.3,218534.0,2,9,4,15,0,Zaid,2,0,159.72,14.952857142857143,12.04,10.65,12.31,14.54,15.53,22.73,14.69,11.666666666666666,14.575714285714286,15.219285714285714,15.768666666666666,3.443558513818981,2.9377737889707176,3.05691836414643,1.3899999999999988,-2.5,-3.49,13.564285714285715,-0.9942857142857129,161.1,165.07142857142858,6.290000000000013,20.3,147731.0,3,2
2025-04-10,Tomato,Dhanbad,16.49,20.85,18.52,145.4,HIGH,0.26,24.1,49.4,154168.0,3,10,4,15,0,Zaid,2,0,159.72,14.95142857142857,19.62,12.04,10.65,17.97,18.58,14.56,10.83,14.103333333333333,15.301428571428572,15.51142857142857,15.933,3.9350028740837746,3.165578953349396,3.1286045694082785,7.580000000000002,1.6500000000000021,1.0400000000000027,14.952857142857143,1.388571428571428,194.2,165.35714285714286,6.2000000000000135,22.0,218534.0,3,2
2025-04-11,Tomato,Dhanbad,11.61,14.08,12.76,161.5,HIGH,0.0,25.9,43.1,173594.0,4,11,4,15,0,Zaid,2,0,159.72,13.43142857142857,18.52,19.62,12.04,14.24,16.69,16.24,13.03,16.726666666666667,15.379999999999999,15.507142857142856,16.18933333333333,4.002086955577046,3.1611425115012652,3.008823728616101,-1.1000000000000014,4.279999999999999,1.8299999999999983,14.95142857142857,-0.001428571428572667,145.4,163.55714285714285,6.460000000000013,24.1,154168.0,3,2
2025-04-12,Tomato,Dhanbad,17.52,23.95,20.51,155.2,HIGH,0.0,23.0,50.9,163055.0,5,12,4,15,1,Zaid,2,0,159.72,16.395714285714284,12.76,18.52,19.62,20.28,15.42,17.08,18.56,16.966666666666665,15.168571428571429,15.22642857142857,16.180333333333333,4.10998957245809,3.2219335024956717,3.018986451675551,-5.76,-7.520000000000001,-2.66,13.43142857142857,-1.5199999999999996,161.5,160.1285714285714,6.460000000000013,25.9,173594.0,3,2
2025-04-13,Tomato,Dhanbad,10.09,13.25,11.56,195.0,HIGH,0.13,26.2,41.2,221165.0,6,13,4,15,1,Zaid,2,0,159.72,13.531428571428572,20.51,12.76,18.52,12.31,18.96,17.03,12.5,17.263333333333335,15.201428571428574,15.59,16.245333333333335,4.158298644764174,3.5189508926118793,3.0920952982292724,7.750000000000002,8.200000000000001,1.5500000000000007,16.395714285714284,2.9642857142857135,155.2,163.77142857142857,1.2200000000000133,23.0,163055.0,3,2
2025-04-14,Tomato,Dhanbad,13.76,17.7,15.59,147.0,HIGH,1.01,23.2,42.4,160760.0,0,14,4,16,0,Zaid,2,0,159.72,15.935714285714285,11.56,20.51,12.76,10.65,12.73,13.67,13.84,14.943333333333335,15.094285714285716,15.06142857142857,16.214000000000002,4.253782070670976,3.5295649266484808,3.1358105150351694,-8.950000000000001,0.9100000000000001,-1.17,13.531428571428572,-2.864285714285712,195.0,167.52857142857144,1.3100000000000134,26.2,221165.0,3,2
2025-04-15,Tomato,Dhanbad,15.33,19.5,17.27,172.1,HIGH,0.87,25.3,51.5,184225.0,1,15,4,16,0,Zaid,2,0,159.72,15.191428571428572,15.59,11.56,20.51,12.04,13.13,19.77,17.05,15.886666666666668,15.8,15.265714285714285,16.272333333333332,3.776590172805791,3.466447337383864,3.106263620196966,4.029999999999999,3.5500000000000007,2.459999999999999,15.935714285714285,2.404285714285713,147.0,165.62857142857143,1.9100000000000132,23.2,160760.0,3,2
2025-04-16,Tomato,Dhanbad,13.15,15.95,14.45,164.6,HIGH,0.0,25.4,42.0,173611.0,2,16,4,16,0,Zaid,2,0,159.72,12.931428571428572,17.27,15.59,11.56,19.62,14.54,15.53,18.89,14.806666666666667,16.547142857142855,15.561428571428573,16.279666666666667,3.408116362869243,3.4467707454118743,3.1084218008423927,1.6799999999999997,-2.3500000000000014,2.7300000000000004,15.191428571428572,-0.7442857142857129,172.1,167.20000000000002,2.2700000000000133,25.3,184225.0,3,2
2025-04-17,Tomato,Dhanbad,16.54,20.78,18.51,154.7,HIGH,2.31,27.0,45.7,144912.0,3,17,4,16,0,Zaid,2,0,159.72,13.004285714285714,14.45,17.27,15.59,18.52,17.97,18.58,19.52,15.770000000000001,15.80857142857143,15.554999999999998,16.131666666666668,3.1840405596842243,3.4489056235273465,3.085466581084089,-2.8200000000000003,-4.07,-3.5199999999999996,12.931428571428572,-2.26,164.6,162.97142857142856,2.2700000000000133,25.4,173611.0,3,2
2025-04-18,Tomato,Dhanbad,12.67,16.04,14.24,142.2,HIGH,0.0,25.7,40.7,152159.0,4,18,4,16,0,Zaid,2,0,159.72,16.502857142857142,18.51,14.45,17.27,12.76,14.24,16.69,22.73,16.743333333333336,15.807142857142859,15.593571428571432,16.098,3.1826232067573472,3.4808633039316406,3.0525550631874494,4.060000000000002,5.750000000000002,4.270000000000001,13.004285714285714,0.07285714285714207,154.7,164.29999999999998,4.320000000000013,27.0,144912.0,3,2
2025-04-19,Tomato,Dhanbad,15.95,20.09,17.88,164.9,HIGH,0.0,26.5,39.5,161182.0,5,19,4,16,1,Zaid,2,0,159.72,14.94,14.24,18.51,14.45,20.51,20.28,15.42,14.56,15.733333333333334,16.01857142857143,15.593571428571428,15.815000000000001,2.989773840785881,3.4808633039316406,2.799573551268787,-4.270000000000001,-6.270000000000001,-6.040000000000001,16.502857142857142,3.4985714285714273,142.2,161.54285714285714,4.320000000000013,25.7,152159.0,3,2
2025-04-20,Tomato,Dhanbad,15.3,18.54,16.81,182.2,HIGH,0.0,25.6,46.3,169295.0,6,20,4,16,1,Zaid,2,0,159.72,17.054285714285715,17.88,14.24,18.51,11.56,12.31,18.96,16.24,16.876666666666665,15.642857142857142,15.422142857142859,15.925666666666668,2.4473231245976526,3.285949525740289,2.8138361143035917,3.639999999999999,6.3199999999999985,5.5699999999999985,14.94,-1.5628571428571423,164.9,162.92857142857142,4.320000000000013,26.5,161182.0,3,2
2025-04-21,Tomato,Dhanbad,21.35,27.5,24.21,142.0,HIGH,0.0,27.1,48.7,156418.0,0,21,4,17,0,Zaid,2,0,159.72,16.470000000000002,16.81,17.88,14.24,15.59,10.65,12.73,17.08,16.31,16.392857142857142,15.743571428571428,15.944666666666668,1.6679000198424396,3.1763709508779012,2.817953198668011,-1.0700000000000003,1.2199999999999989,6.159999999999998,17.054285714285715,2.1142857142857157,182.2,161.1,4.190000000000014,25.6,169295.0,3,2
